0.670500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.670500	0.745556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.670500	0.745556	0.844444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.670500	0.745556	0.844444	0.794444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.670500	0.745556	0.844444	0.794444	0.802222	0.000000	0.000000	0.000000	0.000000	0.000000
0.670500	0.745556	0.844444	0.791111	0.798889	0.673333	0.000000	0.000000	0.000000	0.000000
0.670500	0.745556	0.844444	0.791111	0.793333	0.672222	0.770000	0.000000	0.000000	0.000000
0.670500	0.745556	0.844444	0.791111	0.796667	0.673333	0.768889	0.653333	0.000000	0.000000
0.670500	0.745556	0.844444	0.791111	0.795556	0.670000	0.768889	0.654444	0.722222	0.000000
0.670500	0.745556	0.844444	0.791111	0.794444	0.671111	0.768889	0.652222	0.720000	0.796250
