0.608000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.608000	0.800889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.608000	0.800889	0.685778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.608000	0.800889	0.685778	0.750222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.608000	0.800889	0.685778	0.750222	0.772889	0.000000	0.000000	0.000000	0.000000	0.000000
0.608000	0.776000	0.681778	0.753333	0.764889	0.724444	0.000000	0.000000	0.000000	0.000000
0.608000	0.749778	0.680000	0.745333	0.760000	0.718667	0.600889	0.000000	0.000000	0.000000
0.608000	0.743111	0.680444	0.740444	0.764000	0.717778	0.599111	0.640444	0.000000	0.000000
0.608000	0.740444	0.674222	0.741778	0.763111	0.717778	0.595111	0.644444	0.720000	0.000000
0.608000	0.743111	0.679111	0.738222	0.760444	0.715556	0.596000	0.645333	0.720444	0.688000
