0.585800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.585800	0.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.585800	0.800000	0.689333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.585800	0.800000	0.689333	0.749333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.585800	0.800000	0.689333	0.749333	0.775111	0.000000	0.000000	0.000000	0.000000	0.000000
0.585800	0.800000	0.659556	0.739556	0.767111	0.744000	0.000000	0.000000	0.000000	0.000000
0.585800	0.800000	0.652889	0.734667	0.762667	0.743111	0.629333	0.000000	0.000000	0.000000
0.585800	0.800000	0.650222	0.738667	0.762222	0.741333	0.632889	0.632444	0.000000	0.000000
0.585800	0.800000	0.651556	0.732444	0.763556	0.740444	0.631556	0.636444	0.735111	0.000000
0.585800	0.800000	0.644000	0.730667	0.764889	0.740000	0.626222	0.637333	0.736444	0.698667
