0.570600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.361000	0.746222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.314400	0.436000	0.606222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.298200	0.368000	0.316000	0.641778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.285800	0.345333	0.251556	0.402222	0.667556	0.000000	0.000000	0.000000	0.000000	0.000000
0.307800	0.359556	0.266667	0.198667	0.423111	0.586667	0.000000	0.000000	0.000000	0.000000
0.321400	0.368000	0.261778	0.180000	0.363556	0.424000	0.423111	0.000000	0.000000	0.000000
0.324600	0.388000	0.270222	0.156444	0.338222	0.346667	0.281333	0.386667	0.000000	0.000000
0.329400	0.385333	0.275556	0.128444	0.314222	0.289333	0.236889	0.323556	0.428889	0.000000
0.325000	0.386222	0.270222	0.122667	0.304444	0.261333	0.203556	0.259111	0.391111	0.342667
