13.737101	8.152880	5.066660	3.186661	2.583459	2.381061	2.315933	2.222156	2.124331	2.113110	2.075635	2.042125	1.982542	1.938816	1.855122	1.799413	1.788518	1.736700	1.679131	1.655875	1.616633	1.546914	1.535501	1.468508	1.446983	1.384616	1.309695	1.316800	1.256243	1.241022	1.205758	1.182310	1.128746	1.103537	1.050078	1.017224	0.986950	0.958716	0.955588	0.888582	0.885808	0.854211	0.849347	0.820590	0.797776	0.765178	0.749325	0.743857	0.710310	0.702356
1.765641	1.222163	1.044083	0.967940	0.886984	0.817165	0.781714	0.705772	0.642049	0.620209	0.603792	0.559379	0.549515	0.527750	0.519949	0.474099	0.492148	0.436504	0.398366	0.430524	0.388707	0.368830	0.381114	0.355920	0.353975	0.321418	0.345466	0.329875	0.330907	0.295594	0.293139	0.290510	0.285928	0.296452	0.288260	0.269601	0.300564	0.279357	0.277330	0.268024	0.257688	0.251451	0.244401	0.222127	0.262457	0.268796	0.249316	0.213788	0.232958	0.248950
1.316894	0.761630	0.685440	0.538530	0.480567	0.449626	0.433163	0.426781	0.357366	0.393485	0.327942	0.338829	0.304219	0.295128	0.298449	0.292161	0.264108	0.238001	0.266239	0.252426	0.225086	0.249461	0.239899	0.233302	0.222113	0.214317	0.222081	0.218124	0.185189	0.204050	0.186431	0.182960	0.194531	0.165997	0.196339	0.178836	0.180726	0.158782	0.179795	0.165345	0.165629	0.164700	0.160086	0.161589	0.157062	0.146888	0.161939	0.152806	0.165989	0.126529
1.378665	0.855549	0.752286	0.689620	0.627342	0.575684	0.548984	0.501288	0.484253	0.457108	0.441989	0.397559	0.391965	0.386684	0.346503	0.329635	0.323505	0.309000	0.328580	0.304431	0.308678	0.282214	0.291882	0.249764	0.239362	0.262303	0.243094	0.226379	0.237971	0.230391	0.237444	0.227067	0.226040	0.206155	0.230460	0.243751	0.229917	0.194795	0.183444	0.194389	0.187597	0.201853	0.209251	0.185030	0.210980	0.190678	0.180813	0.169629	0.168625	0.180867
1.380117	0.886171	0.803420	0.697514	0.651345	0.556985	0.535612	0.512869	0.475908	0.400998	0.434895	0.412577	0.347966	0.356624	0.334638	0.355349	0.357626	0.335996	0.343569	0.306219	0.278974	0.266109	0.285301	0.254344	0.263413	0.229295	0.225558	0.262356	0.236585	0.260847	0.260169	0.209114	0.205617	0.225557	0.238841	0.216950	0.202786	0.205024	0.183708	0.200044	0.205428	0.208126	0.202544	0.171702	0.177201	0.198394	0.195991	0.173533	0.178920	0.177940
0.474635	0.438126	0.432877	0.408406	0.365237	0.421054	0.378228	0.423424	0.397131	0.360201	0.365714	0.372202	0.447598	0.314819	0.314906	0.315898	0.312413	0.345413	0.325607	0.337367	0.339247	0.293615	0.298291	0.293832	0.291972	0.294928	0.291203	0.262967	0.268466	0.300761	0.180579	0.139701	0.126878	0.119312	0.113806	0.109595	0.105264	0.102595	0.110095	0.100933	0.103157	0.099513	0.094144	0.091928	0.091506	0.090022	0.089903	0.088864	0.086127	0.085932
0.112026	0.173354	0.173083	0.184653	0.163017	0.162502	0.149299	0.163681	0.172724	0.169016	0.143847	0.137642	0.219999	0.143871	0.152575	0.176262	0.159708	0.142918	0.142829	0.141020	0.144123	0.137055	0.169945	0.160550	0.143682	0.155051	0.144082	0.152824	0.153306	0.138067	0.094177	0.064515	0.058405	0.055081	0.052017	0.052017	0.049516	0.047894	0.046663	0.043617	0.043213	0.042568	0.041570	0.041424	0.040137	0.039760	0.038996	0.037039	0.038057	0.037466
0.340233	0.502586	0.424004	1.173358	0.374667	0.315341	0.346735	0.414385	0.383210	0.409213	0.434763	0.445526	0.322317	0.341988	0.488152	0.400102	0.275075	0.251361	0.299601	0.305512	0.410759	0.288013	0.277853	0.606776	0.329610	0.258058	0.321568	0.223473	0.347465	0.255834	0.188680	0.139860	0.139372	0.121762	0.116428	0.098938	0.100879	0.101153	0.099542	0.093589	0.100851	0.099866	0.099144	0.098319	0.087768	0.086130	0.085785	0.089591	0.088487	0.077518
0.376666	0.322203	0.398393	0.338736	0.294266	0.273832	0.281475	0.304705	0.649869	0.405014	0.498239	0.217205	0.212469	0.293879	0.305858	0.279130	0.270835	0.468610	0.271660	0.194407	0.317335	0.281928	0.218381	0.235097	0.342075	0.235972	0.577352	0.278193	0.187521	0.518281	0.195989	0.131480	0.100703	0.075259	0.073548	0.096187	0.069734	0.093717	0.066186	0.063002	0.071511	0.077770	0.060230	0.087145	0.076172	0.056164	0.056700	0.058161	0.059055	0.070368
0.134503	0.237458	0.307784	0.328693	0.309958	0.311876	0.240422	0.211896	0.203590	0.173131	0.198153	0.194616	0.201424	0.219396	0.186270	0.252030	0.228666	0.239038	0.185624	0.188262	0.188344	0.215884	0.220720	0.162551	0.219864	0.195103	0.186016	0.217797	0.180309	0.190833	0.124892	0.090540	0.072109	0.070829	0.061923	0.065333	0.056915	0.061854	0.054946	0.055684	0.054744	0.050954	0.053034	0.051166	0.050081	0.050840	0.050661	0.048432	0.046303	0.045730
