0.054444	0.058667	0.063667	0.068556	0.103556	0.167556	0.217667	0.256000	0.287889	0.319222	0.341000	0.361000	0.373889	0.395111	0.414778	0.425444	0.439889	0.451111	0.467778	0.486667	0.497111	0.495444	0.507667	0.520333	0.535111	0.547000	0.571111	0.584222	0.594667	0.604889	0.611222	0.630000	0.636667	0.650444	0.654000	0.671444	0.683222	0.687889	0.702000	0.709222	0.716333	0.720778	0.726000	0.736444	0.741889	0.753222	0.754778	0.759889	0.768333	0.771111
0.447407	0.599506	0.631605	0.656543	0.690617	0.717531	0.743210	0.744444	0.760247	0.782716	0.785926	0.802963	0.806914	0.810617	0.822716	0.836296	0.838025	0.850123	0.852346	0.858765	0.861481	0.862716	0.864198	0.872099	0.869877	0.881481	0.881975	0.883210	0.884198	0.888642	0.888148	0.894815	0.887901	0.897284	0.898765	0.910123	0.909877	0.900494	0.892593	0.909383	0.904691	0.908642	0.917531	0.914321	0.911358	0.921235	0.916543	0.910123	0.911358	0.912840
0.525432	0.716543	0.769630	0.805432	0.809383	0.831605	0.841235	0.855556	0.862716	0.870864	0.868642	0.878025	0.889630	0.894568	0.905185	0.898765	0.895309	0.901235	0.901481	0.912099	0.912099	0.912346	0.922963	0.923951	0.926173	0.918272	0.926173	0.925185	0.933333	0.929630	0.930370	0.930617	0.924444	0.936296	0.934815	0.940988	0.938272	0.933333	0.933827	0.935309	0.942222	0.937778	0.945185	0.941235	0.940000	0.942222	0.946914	0.948395	0.945926	0.947160
0.539012	0.720494	0.749630	0.762469	0.787160	0.798025	0.814815	0.820494	0.838025	0.846420	0.858765	0.860988	0.868395	0.860494	0.877284	0.878025	0.880000	0.883704	0.878519	0.897778	0.901235	0.900000	0.903210	0.906173	0.905432	0.911111	0.911852	0.907407	0.919506	0.916296	0.923210	0.923704	0.917778	0.916296	0.927160	0.926667	0.926667	0.931852	0.932840	0.930370	0.928642	0.937531	0.925432	0.937531	0.936790	0.940247	0.933333	0.935062	0.937037	0.937037
0.560247	0.707901	0.743210	0.761975	0.776543	0.807901	0.802469	0.829136	0.837778	0.853827	0.855309	0.854568	0.866667	0.874568	0.873333	0.882222	0.888642	0.890370	0.896049	0.893086	0.898025	0.907160	0.902716	0.915309	0.909136	0.914321	0.917037	0.914321	0.919506	0.917778	0.921728	0.928395	0.928889	0.920000	0.926420	0.921481	0.929630	0.918765	0.923951	0.936296	0.929630	0.934074	0.929136	0.932840	0.932346	0.939012	0.944444	0.929383	0.938272	0.940000
0.137778	0.142716	0.157037	0.167654	0.170617	0.180494	0.192840	0.206914	0.231358	0.253580	0.278025	0.297531	0.307901	0.320000	0.325926	0.335309	0.349136	0.354568	0.361728	0.360000	0.365432	0.369383	0.380247	0.381728	0.397531	0.399753	0.398765	0.386914	0.406173	0.408889	0.426420	0.426173	0.411358	0.412840	0.415802	0.421728	0.419753	0.419012	0.412840	0.414815	0.413580	0.419012	0.424444	0.421975	0.426667	0.418519	0.416790	0.422963	0.423951	0.420000
0.144444	0.210370	0.276049	0.314074	0.348889	0.372593	0.387654	0.406914	0.400988	0.417778	0.433580	0.442469	0.433086	0.444938	0.452593	0.449136	0.453333	0.449877	0.465926	0.459012	0.458765	0.472099	0.473827	0.469630	0.470617	0.471605	0.475062	0.473086	0.472099	0.473827	0.487901	0.480988	0.484691	0.480988	0.475309	0.482222	0.482469	0.480741	0.482963	0.480988	0.479012	0.486420	0.474815	0.473086	0.478519	0.484691	0.485432	0.482716	0.488148	0.472099
0.085926	0.095309	0.102716	0.120000	0.130864	0.136049	0.159506	0.190617	0.211358	0.236543	0.248889	0.267160	0.280494	0.286173	0.304198	0.302469	0.318519	0.308889	0.318765	0.330617	0.340247	0.333580	0.344444	0.344198	0.347407	0.350370	0.351605	0.354321	0.351852	0.360000	0.371605	0.365926	0.370617	0.367901	0.373827	0.367407	0.371358	0.362469	0.376296	0.378272	0.375309	0.369630	0.375309	0.366667	0.377037	0.363457	0.378272	0.366914	0.372099	0.375309
0.120741	0.136543	0.161235	0.186420	0.211111	0.232593	0.253086	0.286173	0.315062	0.324444	0.346914	0.354321	0.370370	0.385926	0.391111	0.384198	0.403210	0.399753	0.412099	0.429630	0.422222	0.426914	0.421728	0.435556	0.441235	0.440988	0.437037	0.439753	0.457531	0.445432	0.453827	0.460741	0.463951	0.452099	0.456790	0.459506	0.458272	0.456790	0.463951	0.455062	0.458272	0.456543	0.454321	0.452346	0.461481	0.463210	0.466173	0.451111	0.465432	0.453333
0.131944	0.311667	0.380278	0.421667	0.448333	0.458889	0.472222	0.478333	0.486944	0.495278	0.489167	0.502500	0.499167	0.493056	0.504444	0.508889	0.505833	0.510278	0.505000	0.499722	0.505556	0.513611	0.506111	0.517222	0.510000	0.512222	0.513889	0.516389	0.506111	0.515833	0.512778	0.524167	0.515833	0.525556	0.519167	0.521667	0.516667	0.513333	0.516111	0.514722	0.514444	0.515000	0.510556	0.520833	0.524167	0.521111	0.521667	0.521111	0.520278	0.509444
